"Address","Response_Address","Response_X","Response_Y"
"®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤G¤C¤@¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾F¤¤¤s¥_¸ô¤@¬q271¸¹","121.155636","24.907814"
"®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤G¤E¤T«Ñ¤G¤K¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾F¤¤¤s¥_¸ô¤@¬q293«Ñ28¸¹","121.156847","24.906289"
"®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤G¤»¤E¸¹¤G¡B¤T¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾F¤¤¤s¥_¸ô¤@¬q269¸¹","121.155525","24.907749"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¢±¢µ¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô26¸¹","121.151970","24.906751"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¢µ¢µ¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô66¸¹","121.152510","24.905938"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤E¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô9¸¹","121.152121","24.907036"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤G¤G«Ñ¤@¤T¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô22«Ñ1¸¹","121.151780","24.906554"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤G¤G«Ñ¤K¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô22«Ñ8¸¹","121.151227","24.906103"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤G¥|¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô24¸¹","121.151914","24.906812"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤T¤G«Ñ¤@¡³¡B¤@¤G¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô32«Ñ14¤§1¸¹","121.151600","24.905920"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¥|¡³¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô3¸¹","121.151988","24.907213"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤@¤­¡³«Ñ¤@¤­¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½1¾FÀôªF¸ô150«Ñ15¸¹","121.155260","24.903591"
"®ç¶é¥«·¨±ö°Ï¥®¤@¸ô5¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¤@¸ô5¸¹","121.171516","24.928873"
"®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤G¤@«Ñ¤G¤§¤G¸¹¤­¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½2¾F¤¤¤s¥_¸ô¤@¬q21«Ñ2¤§1¸¹","121.149872","24.906982"
"®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤G¤E¤T«Ñ¤@¤C¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾F¤¤¤s¥_¸ô¤@¬q293«Ñ17¸¹","121.157117","24.906736"
"®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô¤@¬q¤G¥|¤­¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾F¤¤¤s¥_¸ô¤@¬q245¸¹","121.155273","24.907956"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤­«Ñ¤G¢¯¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô295«Ñ20¸¹","121.156740","24.907430"
"®ç¶é¥«·¨±ö°Ï¥|¾F¤¤¤s¥_¸ô¤@¬q¤G¤E¤T«Ñ¤@¤T¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾F¤¤¤s¥_¸ô¤@¬q293«Ñ13¸¹","121.157095","24.906887"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¢°¢²¸¹¢°¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô13¸¹","121.152097","24.906873"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¢°¢²¸¹¢±¡B¢²¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô13¸¹","121.152097","24.906873"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¢±¢±«Ñ¢±¤§¢°¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô22«Ñ2¤§1¸¹","121.151502","24.906644"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤G¤G«Ñ¤@¤T¤§¤@¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô22«Ñ2¤§1¸¹","121.151502","24.906644"
"®ç¶é¥«·¨±ö°Ï¦æµ½¸ô¤T¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½3¾F¦æµ½¸ô3¸¹","121.151988","24.907213"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¢±¢·¢¶¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô287¸¹","121.157385","24.907001"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤C¤­¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô275¸¹","121.157390","24.906637"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤T¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô293¸¹","121.157397","24.907189"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤­«Ñ¤@¤G¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô295«Ñ12¸¹","121.157014","24.907411"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤­«Ñ¤@¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô295«Ñ1¸¹","121.157141","24.907125"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤­«Ñ¤K¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô295«Ñ8¸¹","121.157164","24.907415"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤­«Ñ¤­¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô295«Ñ5¸¹","121.156978","24.907115"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤E¤­«Ñ¤»¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô295«Ñ6¸¹","121.157229","24.907412"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤K¤@¸¹","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô281¸¹","121.157397","24.906816"
"®ç¶é¥«·¨±ö°ÏÀôªF¸ô¤G¤K¤­¸¹¤@¼Ó","®ç¶é¥«·¨±ö°Ï¤¤¤s¨½4¾FÀôªF¸ô285¸¹","121.157385","24.906943"
"®ç¶é¥«·¨±ö°Ï·à¤@¸ô¥|¤§¤@¡B¥|¤§¤G¡B¥|¤§¤T¸¹","®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤@¸ô1¤§1¸¹","121.176987","24.923292"
"®ç¶é¥«·¨±ö°Ï¢±¢²¾F°ª«C¸ô¢±¢·«Ñ¢°¢±¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ12¸¹","121.160478","24.930518"
"®ç¶é¥«·¨±ö°Ï¢±¢²¾F°ª«C¸ô¢±¢·«Ñ¢´¡Ð¢°¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ5¤§1¸¹","121.160639","24.929719"
"®ç¶é¥«·¨±ö°Ï5¾F°ª·à¸ô863«Ñ20¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ20¸¹","121.165825","24.928493"
"®ç¶é¥«·¨±ö°Ï¤­¾F°ª«C¸ô¢²¢¶¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª«C¸ô37¸¹","121.161039","24.927500"
"®ç¶é¥«·¨±ö°Ï¤­¾F°ª«C¸ô¤T¤G«Ñ¤@¤»¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ16¸¹","121.159577","24.930274"
"®ç¶é¥«·¨±ö°Ï¤»¾F·à¤@¸ô¤@¤C¸¹","®ç¶é¥«·¨±ö°Ï«C¤s¨½2¾F·à¤@¸ô17¸¹","121.172049","24.922255"
"®ç¶é¥«·¨±ö°Ï¤Ü¤T¾F°ª«C¸ô¤G¤K«Ñ¤@¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ1¸¹","121.161432","24.928787"
"®ç¶é¥«·¨±ö°Ï¤Ü¤T¾F°ª«C¸ô¤Q«Ñ¤@¤@¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ11¸¹","121.162123","24.930819"
"®ç¶é¥«·¨±ö°Ï¥®¤@¸ô11¸¹1¡B2¡B3¡B4¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¤@¸ô11¸¹","121.170147","24.927615"
"®ç¶é¥«·¨±ö°Ï¥®¤@¸ô¢·¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¤@¸ô8¸¹","121.170673","24.928865"
"®ç¶é¥«·¨±ö°Ï¥®¤G¸ô¢°¸¹¤Î¢°¤§¢°¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¤G¸ô1¸¹","121.172949","24.927828"
"®ç¶é¥«·¨±ö°Ï¥®¤T¸ô¢°¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¤T¸ô1¸¹","121.171970","24.928140"
"®ç¶é¥«·¨±ö°Ï¥®¤T¸ô¢´¸¹¢°¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¤T¸ô5¸¹","121.171981","24.928558"
"®ç¶é¥«·¨±ö°Ï¥®¥|¸ô1¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½2¾F¥®¥|¸ô1¸¹","121.170957","24.927234"
"®ç¶é¥«·¨±ö°Ï«C¦~¸ô¤G¬q301«Ñ170¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½7¾F«C¦~¸ô¤G¬q301«Ñ170¸¹","121.160360","24.930658"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢°¢¯«Ñ¢°¢¯¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ10¸¹","121.163051","24.930659"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢°¢¯«Ñ¢°¢±¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ12¸¹","121.162893","24.930808"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢°¢¯«Ñ¢¶¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ7¸¹","121.162554","24.930276"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô16¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô16¸¹","121.162757","24.929595"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢±«Ñ¢°¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ16¸¹","121.161766","24.930266"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢±«Ñ¢±¢¯¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ20¸¹","121.161498","24.930602"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢±«Ñ¢±¢±¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ22¸¹","121.161259","24.930746"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢±«Ñ¢·¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ8¸¹","121.162401","24.929568"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô26¸¹","121.161951","24.928967"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô28«Ñ10¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ10¸¹","121.160698","24.930315"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢·«Ñ¢°¢°¸¹¢°¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ11¸¹","121.160348","24.930151"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢·«Ñ¢°¤§¢°¸¹¢°¡B¢±¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ1¤§1¸¹","121.161519","24.928654"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢·«Ñ¢°¤§¢°¸¹¢²¡B¢´¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ1¤§1¸¹","121.161519","24.928654"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô28«Ñ1¤§1¸¹4¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ1¤§1¸¹","121.161519","24.928654"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢±¢·«Ñ¢±¸¹¢²¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ2¸¹","121.161677","24.929250"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô28«Ñ3¸¹1.3¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ3¸¹","121.161111","24.929176"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô28«Ñ3¸¹2¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ3¸¹","121.161111","24.929176"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢¯¤§¢°¸¹¢°¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô30¤§1¸¹","121.161367","24.928431"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô32«Ñ12¸¹3¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ12¸¹","121.159927","24.929906"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢±«Ñ¢²¸¹¢°¡B¢±¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ3¸¹","121.160655","24.928543"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢±«Ñ¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ6¸¹","121.160772","24.929033"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢±«Ñ¢¸¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ9¸¹","121.159472","24.929965"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢±«Ñ¢¸¸¹¢°¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ9¸¹","121.159472","24.929965"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢´¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª«C¸ô35¸¹","121.161495","24.928058"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô36¸¹","121.160934","24.928101"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô3¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô3¸¹","121.165490","24.930720"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¢²¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô3¸¹","121.165490","24.930720"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤@¡³«Ñ¤@¤E¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ19¸¹","121.162503","24.931548"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤@¡³«Ñ¤E¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ9¸¹","121.162356","24.930569"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤@¡³«Ñ¤­¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ5¸¹","121.162729","24.930137"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤@¢¯«Ñ¤@¤C¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ17¸¹","121.162386","24.931341"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤@¢¯«Ñ¤@¤­¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ15¸¹","121.162193","24.931229"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¢¯¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ10¸¹","121.162238","24.929734"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¤@¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ11¸¹","121.161456","24.929878"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¤C¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ17¸¹","121.160879","24.930618"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¤T¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ13¸¹","121.161212","24.930155"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¤­¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ15¸¹","121.161095","24.930363"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¥|¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ14¸¹","121.161997","24.930128"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤@¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ1¸¹","121.162272","24.929074"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤C¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ7¸¹","121.161853","24.929564"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤G«Ñ¤E¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô22«Ñ9¸¹","121.161689","24.929681"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤K«Ñ¤C¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ7¸¹","121.160441","24.929991"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤K«Ñ¤­¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ5¸¹","121.160872","24.929389"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤G¤K«Ñ¤»¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô28«Ñ6¸¹","121.161485","24.929404"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤Q«Ñ¤@¥|¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ14¸¹","121.162713","24.931063"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤Q«Ñ¤G¤@¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ21¸¹","121.162667","24.931574"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤Q«Ñ¤»¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô10«Ñ6¸¹","121.163266","24.930382"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¡³¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô30¤§1¸¹","121.161367","24.928431"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¤E¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª«C¸ô39¸¹","121.160776","24.926984"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¤G«Ñ¤@¤G¸¹¤G¼Ó","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ12¸¹","121.159927","24.929906"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¤G«Ñ¤@¥|¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ14¸¹","121.159793","24.930034"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¤G«Ñ¤C¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ7¸¹","121.159821","24.929417"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¤G«Ñ¤K¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ8¸¹","121.160452","24.929432"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤T¤G«Ñ¤­¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô32«Ñ5¸¹","121.160451","24.928676"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¤­¢¯¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô50¸¹","121.160091","24.926820"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¥|¢¯¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô40¸¹","121.160786","24.927969"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¥|¤G¤§¤@¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô30¤§1¸¹","121.161367","24.928431"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¥|¤G«Ñ¤K¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô42«Ñ8¸¹","121.160035","24.927964"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¥|¤G«Ñ¤»¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô42«Ñ6¸¹","121.160409","24.927995"
"®ç¶é¥«·¨±ö°Ï°ª«C¸ô¥|¤»¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½4¾F°ª«C¸ô46¸¹","121.160151","24.927256"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô863«Ñ10¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ10¸¹","121.165850","24.927087"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢²¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ36¸¹","121.165192","24.929501"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢²¢·¤§¢°¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ38¤§1¸¹","121.164812","24.929776"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢²¢·¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ38¸¹","121.164812","24.929776"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ6¸¹","121.166371","24.925954"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢·§Ë¢°¢¯¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë10¸¹","121.167117","24.926396"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¢·¢µ¢²«Ñ¢·§Ë¢µ¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë6¸¹","121.166741","24.926223"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤@¤G§Ë¤»¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ12§Ë6¸¹","121.166193","24.927327"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤K§Ë¤G¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë2¸¹","121.166546","24.926127"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤K§Ë¤K¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8§Ë8¸¹","121.166921","24.926320"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¤K¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ8¸¹","121.166093","24.926663"
"®ç¶é¥«·¨±ö°Ï°ª·à¸ô¤K¤»¤T«Ñ¥|¸¹","®ç¶é¥«·¨±ö°Ï°ª¤W¨½8¾F°ª·à¸ô863«Ñ4¸¹","121.166529","24.925708"
